"","Revenue.AUD.","cluster"
"8268",145.39,3
"8269",150.76,3
"8270",21.78,3
"8271",109.08,3
"8272",227.13,1
"8273",49.95,3
"8274",139.45,3
"8275",227.23,1
"8276",159,3
"8277",117.18,3
"8278",218.09,1
"8279",163.62,3
"8280",116.28,3
"8281",54.55,3
"8282",40.17,3
"8283",140.83,3
"8284",218.1,1
"8285",190.85,1
"8286",80.91,3
"8287",136.36,3
"8288",54.55,3
"8289",57.87,3
"8290",202.82,1
"8291",172.34,3
"8292",50,3
"8293",81.07,3
"8294",177.55,1
"8295",0,3
"8296",331.77,1
"8297",109.09,3
"8298",65.41,3
"8299",262.84,1
"8300",73.95,3
"8301",54.5,3
"8302",63.59,3
"8303",54.5,3
"8304",177.2,1
"8305",172.64,3
"8306",54.5,3
"8307",127.23,3
"8308",108.64,3
"8309",199.82,1
"8310",54.49,3
"8311",336.13,1
"8312",72.61,3
"8313",230.33,1
"8314",130.87,3
"8315",140.84,3
"8316",162.87,3
"8317",90.14,3
"8318",82.66,3
"8319",53.58,3
"8320",44.69,3
"8321",100,3
"8322",99.99,3
"8323",72.66,3
"8324",101.76,3
"8325",107.26,3
"8326",0,3
"8327",54.53,3
"8328",149.91,3
"8329",282.84,1
"8330",119.92,3
"8331",74.92,3
"8332",118.17,3
"8333",90.9,3
"8334",99.96,3
"8335",716.36,2
"8336",423.43,1
"8337",90.89,3
"8338",57.45,3
"8339",79.49,3
"8340",44.72,3
"8341",115.87,3
"8342",298.9,1
"8343",68.18,3
"8344",26.53,3
"8345",54.54,3
"8346",72.68,3
"8347",35.42,3
"8348",453.64,1
"8349",573.19,2
"8350",85.55,3
"8351",143.37,3
"8352",90.91,3
"8353",13.82,3
"8354",89.05,3
"8355",551.05,2
"8356",81.72,3
"8357",72.68,3
"8358",126.36,3
"8359",144.23,3
"8360",163.64,3
"8361",163.64,3
"8362",123.55,3
"8363",81.77,3
"8364",168.08,3
"8365",234.54,1
"8366",68.15,3
"8367",59.09,3
"8368",118.14,3
"8369",63.59,3
"8370",145.28,3
"8371",90.86,3
"8372",0,3
"8373",26.51,3
"8374",172.59,3
"8375",63.61,3
"8376",278.07,1
"8377",163.59,3
"8378",97.18,3
"8379",99.95,3
"8380",40.14,3
"8381",256.74,1
"8382",0,3
"8383",85.9,3
"8384",50.84,3
"8385",75.73,3
"8386",127.23,3
"8387",62.54,3
"8388",81.79,3
"8389",58.1,3
"8390",127.23,3
"8391",146.45,3
"8392",146.45,3
"8393",72.68,3
"8394",35.64,3
"8395",54.49,3
"8396",218.13,1
"8397",90.82,3
"8398",3.64,3
"8399",95.44,3
"8400",136.32,3
"8401",73.59,3
"8402",180.91,1
"8403",109.04,3
"8404",72.68,3
"8405",135.45,3
"8406",104.09,3
"8407",108.91,3
"8408",154.5,3
"8409",242.73,1
"8410",35.45,3
"8411",54.26,3
"8412",154.55,3
"8413",171.36,3
"8414",81.78,3
"8415",99.94,3
"8416",244.54,1
"8417",68.13,3
"8418",37.43,3
"8419",63.63,3
"8420",245.41,1
"8421",146.28,3
"8422",63.59,3
"8423",192.37,1
"8424",77.25,3
"8425",153.14,3
"8426",63.54,3
"8427",109,3
"8428",150.88,3
"8429",21.09,3
"8430",58.11,3
"8431",69.04,3
"8432",90.85,3
"8433",81.77,3
"8434",362.73,1
"8435",145.41,3
"8436",87.26,3
"8437",154.44,3
"8438",667.54,2
"8439",30.44,3
"8440",116.34,3
"8441",317.26,1
"8442",425.6,1
"8443",895.09,2
"8444",72.64,3
"8445",278.1,1
"8446",133.07,3
"8447",72.68,3
"8448",163.59,3
"8449",81.79,3
"8450",117.27,3
"8451",109.62,3
"8452",51.8,3
"8453",40.19,3
"8454",50,3
"8455",49.09,3
"8456",118.18,3
"8457",63.6,3
"8458",28.35,3
"8459",92.71,3
"8460",181.82,1
"8461",72.64,3
"8462",21.78,3
"8463",145.36,3
"8464",170.87,3
"8465",222.59,1
"8466",114.5,3
"8467",21.78,3
"8468",63.63,3
"8469",113.62,3
"8470",598.88,2
"8471",136.36,3
"8472",181.77,1
"8473",260.02,1
"8474",77.27,3
"8475",60,3
"8476",163.64,3
"8477",353.59,1
"8478",298.4,1
"8479",231.82,1
"8480",63.59,3
"8481",190.91,1
"8482",26.53,3
"8483",126.31,3
"8484",181.77,1
"8485",145.42,3
"8486",86.3,3
"8487",949.76,2
"8488",63.59,3
"8489",60.86,3
"8490",99.05,3
"8491",72.68,3
"8492",60,3
"8493",65.41,3
"8494",58.04,3
"8495",54.5,3
"8496",69.36,3
"8497",423.81,1
"8498",53.64,3
"8499",205.09,1
"8500",100,3
"8501",82.64,3
"8502",45.82,3
"8503",98.17,3
"8504",375.35,1
"8505",136.35,3
"8506",63.55,3
"8507",61.82,3
"8508",72.68,3
"8509",117,3
"8510",461.72,1
"8511",100,3
"8512",90.86,3
"8513",249.24,1
"8514",47.19,3
"8515",81.73,3
"8516",118.14,3
"8517",153.55,3
"8518",63.59,3
"8519",72.73,3
"8520",138.15,3
"8521",199.01,1
"8522",37.79,3
"8523",127.26,3
"8524",108.33,3
"8525",34.99,3
"8526",65.42,3
"8527",21.5,3
"8528",0,3
"8529",324.55,1
"8530",178.13,1
"8531",244.56,1
"8532",136.32,3
"8533",54.5,3
"8534",109.04,3
"8535",317.27,1
"8536",35.6,3
"8537",210.92,1
"8538",98.13,3
"8539",45.61,3
"8540",118.18,3
"8541",52.05,3
"8542",100,3
"8543",81.77,3
"8544",90,3
"8545",59.05,3
"8546",86.32,3
"8547",79.36,3
"8548",95.41,3
"8549",108.18,3
"8550",226.36,1
"8551",127.27,3
"8552",77.22,3
"8553",90.89,3
"8554",110.91,3
"8555",31.08,3
"8556",211.68,1
"8557",69.07,3
"8558",106.33,3
"8559",123.87,3
"8560",81.77,3
"8561",130.84,3
"8562",217.27,1
"8563",72.68,3
"8564",46.87,3
"8565",65.42,3
"8566",76.31,3
"8567",40.6,3
"8568",54.54,3
"8569",51.77,3
"8570",35.6,3
"8571",89.95,3
"8572",86.32,3
"8573",99.95,3
"8574",130.82,3
"8575",209.53,1
"8576",76.32,3
"8577",72.68,3
"8578",245.39,1
"8579",90.86,3
"8580",208.95,1
"8581",20.9,3
"8582",90.86,3
"8583",91.78,3
"8584",41.05,3
"8585",145.41,3
"8586",459.05,1
"8587",63.59,3
"8588",199.91,1
"8589",46.82,3
"8590",81.89,3
"8591",127.27,3
"8592",145.44,3
"8593",145.4,3
"8594",319.89,1
"8595",244.6,1
"8596",154.41,3
"8597",121.77,3
"8598",72.72,3
"8599",63.59,3
"8600",100,3
"8601",49.98,3
"8602",181.77,1
"8603",60.45,3
"8604",63.64,3
"8605",54.5,3
"8606",76.31,3
"8607",54.5,3
"8608",382.52,1
"8609",205.61,1
"8610",138.15,3
"8611",159.54,3
"8612",59.04,3
"8613",231.68,1
"8614",180.91,1
"8615",90.19,3
"8616",65.42,3
"8617",72.64,3
"8618",34.46,3
"8619",96.28,3
"8620",158.95,3
"8621",72.73,3
"8622",254.55,1
"8623",163.64,3
"8624",3.78,3
"8625",154.55,3
"8626",63.59,3
"8627",58.13,3
"8628",118.13,3
"8629",63.59,3
"8630",327.14,1
"8631",146.24,3
"8632",127.26,3
"8633",130.9,3
"8634",109,3
"8635",69.09,3
"8636",46.36,3
"8637",139.89,3
"8638",54.5,3
"8639",77.18,3
"8640",135.45,3
"8641",381.18,1
"8642",135.45,3
"8643",507.92,1
"8644",65.43,3
"8645",90.91,3
"8646",44.69,3
"8647",194.59,1
"8648",90.9,3
"8649",81.75,3
"8650",90.91,3
"8651",72.69,3
"8652",81.77,3
"8653",153.59,3
"8654",163.59,3
"8655",59.09,3
"8656",69.51,3
"8657",109.05,3
"8658",109.05,3
"8659",170.81,3
"8660",95.43,3
"8661",54.5,3
"8662",100,3
"8663",108.9,3
"8664",104.53,3
"8665",148.81,3
"8666",59.09,3
"8667",381.82,1
"8668",58.08,3
"8669",55.34,3
"8670",172.73,3
"8671",540.38,2
"8672",49.04,3
"8673",178.18,1
"8674",209.08,1
"8675",122.64,3
"8676",99.95,3
"8677",98.14,3
"8678",99.95,3
"8679",51.82,3
"8680",154.45,3
"8681",122.72,3
"8682",130.86,3
"8683",453.64,1
"8684",119.91,3
"8685",249.87,1
"8686",470.84,1
"8687",547.48,2
"8688",253.64,1
"8689",90.86,3
"8690",362.73,1
"8691",127.18,3
"8692",169.03,3
"8693",163.64,3
"8694",113.18,3
"8695",17.42,3
"8696",169.96,3
"8697",231.84,1
"8698",40.18,3
"8699",59.05,3
"8700",217.42,1
"8701",9.05,3
"8702",59.03,3
"8703",0,3
"8704",92.69,3
"8705",40.14,3
"8706",290.91,1
"8707",54.5,3
"8708",40.17,3
"8709",327.27,1
"8710",90.91,3
"8711",570.91,2
"8712",144.55,3
"8713",154.45,3
"8714",72.68,3
"8715",73.59,3
"8716",379.1,1
"8717",90.86,3
"8718",145.37,3
"8719",54.48,3
"8720",277.03,1
"8721",54.5,3
"8722",172.62,3
"8723",161.36,3
"8724",44.73,3
"8725",299.09,1
"8726",107.14,3
"8727",73.59,3
"8728",63.62,3
"8729",104.42,3
"8730",152,3
"8731",72.68,3
"8732",218.73,1
"8733",51.82,3
"8734",105.45,3
"8735",74.42,3
"8736",75.37,3
"8737",163.62,3
"8738",67.2,3
"8739",41.81,3
"8740",127.14,3
"8741",99.92,3
"8742",213.18,1
"8743",45.45,3
"8744",93.12,3
"8745",113.12,3
"8746",529.73,2
"8747",1350.64,2
"8748",321.05,1
"8749",130.91,3
"8750",127.23,3
"8751",94.98,3
"8752",392.66,1
"8753",53.78,3
"8754",44.54,3
"8755",90.86,3
"8756",118.18,3
"8757",125.41,3
"8758",32.74,3
"8759",86.18,3
"8760",34.73,3
"8761",63.61,3
"8762",127.24,3
"8763",26.51,3
"8764",118.18,3
"8765",72.69,3
"8766",235.45,1
"8767",424.28,1
"8768",244.83,1
"8769",108.19,3
"8770",199.03,1
"8771",39.68,3
"8772",190.86,1
"8773",90.91,3
"8774",80,3
"8775",126.92,3
"8776",109.09,3
"8777",63.51,3
"8778",281.82,1
"8779",334.5,1
"8780",129.27,3
"8781",75.15,3
"8782",104.46,3
"8783",49.99,3
"8784",204.36,1
"8785",104.55,3
"8786",107.59,3
"8787",136.27,3
"8788",35.63,3
"8789",309.72,1
"8790",130.82,3
"8791",31.05,3
"8792",30.87,3
"8793",143.2,3
"8794",199.09,1
"8795",115.36,3
"8796",303.59,1
"8797",124.91,3
"8798",100.36,3
"8799",74.5,3
"8800",163.54,3
"8801",26.35,3
"8802",136.26,3
"8803",18.33,3
"8804",0,3
"8805",117.1,3
"8806",118.09,3
"8807",135.45,3
"8808",89.98,3
"8809",99.98,3
"8810",72.73,3
"8811",49.09,3
"8812",104.5,3
"8813",81.82,3
"8814",54.54,3
"8815",236.77,1
"8816",60.81,3
"8817",188.18,1
"8818",218.17,1
"8819",90.91,3
"8820",92.73,3
"8821",245.36,1
"8822",90.86,3
"8823",54.5,3
"8824",1287.14,2
"8825",187.14,1
"8826",54.5,3
"8827",173.78,3
"8828",59,3
"8829",31.09,3
"8830",49.55,3
"8831",21.82,3
"8832",21.06,3
"8833",35.63,3
"8834",113.13,3
"8835",113.73,3
"8836",148.77,3
"8837",123.6,3
"8838",245.31,1
"8839",104.45,3
"8840",238.14,1
"8841",272.73,1
"8842",81.81,3
"8843",153.64,3
"8844",68.15,3
"8845",127.28,3
"8846",81.77,3
"8847",258.18,1
"8848",39.55,3
"8849",363.54,1
"8850",499.89,1
"8851",172.66,3
"8852",90.88,3
"8853",35.63,3
"8854",308.18,1
"8855",77.22,3
"8856",270.82,1
"8857",90.82,3
"8858",113.58,3
"8859",60.87,3
"8860",144.68,3
"8861",135.41,3
"8862",9.2,3
"8863",80.91,3
"8864",109.09,3
"8865",312.64,1
"8866",65.45,3
"8867",55.82,3
"8868",63.59,3
"8869",258.09,1
"8870",54.55,3
"8871",72.68,3
"8872",21.55,3
"8873",63.63,3
"8874",14.69,3
"8875",84.54,3
"8876",81,3
"8877",53.64,3
"8878",71.82,3
"8879",429.92,1
"8880",68.14,3
"8881",54.5,3
"8882",134.91,3
"8883",26.35,3
"8884",262.73,1
"8885",294.55,1
"8886",136.36,3
"8887",154.45,3
"8888",44.69,3
"8889",69.03,3
"8890",54.5,3
"8891",118.14,3
"8892",117.27,3
"8893",63.59,3
"8894",101.76,3
"8895",72.68,3
"8896",68.09,3
"8897",55.22,3
"8898",0,3
"8899",31.05,3
"8900",72.68,3
"8901",134.99,3
"8902",203.44,1
"8903",127.14,3
"8904",127.26,3
"8905",59.04,3
"8906",90,3
"8907",617.43,2
"8908",408.95,1
"8909",185.77,1
"8910",145,3
"8911",67.64,3
"8912",118.14,3
"8913",387.07,1
"8914",35.64,3
"8915",155.39,3
"8916",114.49,3
"8917",69.51,3
"8918",106.32,3
"8919",54.5,3
"8920",305.45,1
"8921",261.67,1
"8922",43.65,3
"8923",67.73,3
"8924",68.07,3
"8925",115.41,3
"8926",49.95,3
"8927",68.09,3
"8928",81,3
"8929",81.72,3
"8930",172.23,3
"8931",127.14,3
"8932",64.55,3
"8933",42.88,3
"8934",63.62,3
"8935",81.05,3
"8936",84,3
"8937",221.77,1
"8938",59.07,3
"8939",104.5,3
"8940",0,3
"8941",218.1,1
"8942",63.59,3
"8943",63.59,3
"8944",26.33,3
"8945",134.73,3
"8946",245.29,1
"8947",81.06,3
"8948",59.99,3
"8949",231.53,1
"8950",81.75,3
"8951",55.45,3
"8952",22,3
"8953",53.64,3
"8954",54.15,3
"8955",163.59,3
"8956",90.91,3
"8957",136.36,3
"8958",62.87,3
"8959",127.27,3
"8960",145.34,3
"8961",109.08,3
"8962",80.18,3
"8963",98.18,3
"8964",95.45,3
"8965",272.69,1
"8966",81.48,3
"8967",87.24,3
"8968",28.73,3
"8969",126.36,3
"8970",181.72,1
"8971",44.69,3
"8972",118.09,3
"8973",152.23,3
"8974",181.77,1
"8975",125.41,3
"8976",92.6,3
"8977",207.93,1
"8978",53.64,3
"8979",290.91,1
"8980",54.51,3
"8981",81.81,3
"8982",147.15,3
"8983",127.13,3
"8984",199.91,1
"8985",99.95,3
"8986",72.64,3
"8987",108.36,3
"8988",317.18,1
"8989",284.42,1
"8990",0,3
"8991",54.5,3
"8992",10.14,3
"8993",67.28,3
"8994",72.73,3
"8995",116.96,3
"8996",99.95,3
"8997",22,3
"8998",226.32,1
"8999",90.91,3
"9000",64.73,3
"9001",95.38,3
"9002",200,1
"9003",79,3
"9004",135.91,3
"9005",99.95,3
"9006",153.32,3
"9007",58.1,3
"9008",136.32,3
"9009",53.64,3
"9010",20.36,3
"9011",79.96,3
"9012",117.05,3
"9013",218.18,1
"9014",49.7,3
"9015",23.82,3
"9016",245.27,1
"9017",57.87,3
"9018",127.18,3
"9019",63.59,3
"9020",63.59,3
"9021",72.68,3
"9022",72.68,3
"9023",63.59,3
"9024",127.27,3
"9025",126.82,3
"9026",86.3,3
"9027",307.6,1
"9028",167.34,3
"9029",44.69,3
"9030",163.63,3
"9031",54.5,3
"9032",52.18,3
"9033",39.73,3
"9034",0,3
"9035",120.82,3
"9036",103.61,3
"9037",54,3
"9038",657.91,2
"9039",227.13,1
"9040",136.3,3
"9041",38.98,3
"9042",103.54,3
"9043",47.66,3
"9044",111.82,3
"9045",54.49,3
"9046",133.29,3
"9047",124.69,3
"9048",90.86,3
"9049",109.09,3
"9050",169.78,3
"9051",0,3
"9052",97.71,3
"9053",64.51,3
"9054",63.59,3
"9055",109,3
"9056",63.64,3
"9057",54.55,3
"9058",379.77,1
"9059",90.86,3
"9060",90.86,3
"9061",90.86,3
"9062",136.36,3
"9063",379.7,1
"9064",49.24,3
"9065",27.07,3
"9066",150.62,3
"9067",892.68,2
"9068",58.14,3
"9069",87.26,3
"9070",85.91,3
"9071",87.27,3
"9072",72.73,3
"9073",68.17,3
"9074",68.14,3
"9075",33.32,3
"9076",127.18,3
"9077",118.14,3
"9078",330.77,1
"9079",304.64,1
"9080",707.96,2
"9081",55.46,3
"9082",54.53,3
"9083",35.64,3
"9084",209.05,1
"9085",54.5,3
"9086",1092.09,2
"9087",199.55,1
"9088",145.36,3
"9089",99.95,3
"9090",145.45,3
"9091",236.27,1
"9092",190.77,1
"9093",116.29,3
"9094",254.5,1
"9095",72.68,3
"9096",80.91,3
"9097",181.77,1
"9098",54.5,3
"9099",198.18,1
"9100",114.55,3
"9101",219.99,1
"9102",117.27,3
"9103",187.19,1
"9104",19.92,3
"9105",106.73,3
"9106",171.68,3
"9107",72.69,3
"9108",90.86,3
"9109",262.68,1
"9110",166.53,3
"9111",81.77,3
"9112",23.64,3
"9113",72.68,3
"9114",172.68,3
"9115",63.64,3
"9116",226.82,1
"9117",222.09,1
"9118",100.83,3
"9119",163.62,3
"9120",180.86,1
"9121",149.05,3
"9122",127.28,3
"9123",109.09,3
"9124",15.6,3
"9125",163.59,3
"9126",145.37,3
"9127",90.91,3
"9128",81.82,3
"9129",190.85,1
"9130",81.82,3
"9131",113.57,3
"9132",59,3
"9133",145.34,3
"9134",458.72,1
"9135",82.68,3
"9136",99.97,3
"9137",50.15,3
"9138",72.73,3
"9139",99.95,3
"9140",271.95,1
"9141",127.18,3
"9142",139.05,3
"9143",109.08,3
"9144",159.23,3
"9145",50.82,3
"9146",139.96,3
"9147",345.48,1
"9148",63.59,3
"9149",85.91,3
"9150",80.91,3
"9151",264.42,1
"9152",286.75,1
"9153",153.93,3
"9154",45.45,3
"9155",90.86,3
"9156",86.55,3
"9157",881.15,2
"9158",0,3
"9159",16.46,3
"9160",227.16,1
"9161",109.09,3
"9162",33.33,3
"9163",54.46,3
"9164",53.78,3
"9165",66.53,3
"9166",271.82,1
"9167",21.96,3
"9168",102.73,3
"9169",136.35,3
"9170",358.37,1
"9171",227.05,1
"9172",320.81,1
"9173",204.49,1
"9174",116.82,3
"9175",72.68,3
"9176",140.45,3
"9177",116.82,3
"9178",43.07,3
"9179",419,1
"9180",114.54,3
"9181",118.17,3
"9182",49.96,3
"9183",204.5,1
"9184",32.74,3
"9185",59.09,3
"9186",140.86,3
"9187",44.23,3
"9188",63.64,3
"9189",363.59,1
"9190",303.59,1
"9191",43.19,3
"9192",126.5,3
"9193",141.61,3
"9194",54.5,3
"9195",508.04,1
"9196",336.36,1
"9197",189.91,1
"9198",115.45,3
"9199",90.86,3
"9200",51.81,3
"9201",92.73,3
"9202",181.82,1
"9203",118.14,3
"9204",2.75,3
"9205",245.07,1
"9206",118.17,3
"9207",63.64,3
"9208",81.77,3
"9209",167.23,3
"9210",50.18,3
"9211",154.5,3
"9212",162.36,3
"9213",59.09,3
"9214",90.89,3
"9215",79.08,3
"9216",240.1,1
"9217",612.69,2
"9218",154.49,3
"9219",130.85,3
"9220",2.86,3
"9221",81.77,3
"9222",68.14,3
"9223",269.73,1
"9224",181.68,1
"9225",81.82,3
"9226",51.77,3
"9227",27,3
"9228",53.82,3
"9229",109.05,3
"9230",136.25,3
"9231",204.55,1
"9232",195.97,1
"9233",63.59,3
"9234",68.09,3
"9235",127.23,3
"9236",144.74,3
"9237",35.42,3
"9238",150.81,3
"9239",69.05,3
"9240",49.07,3
"9241",187.26,1
"9242",181.09,1
"9243",61.36,3
"9244",122.88,3
"9245",136.27,3
"9246",37.43,3
"9247",59.07,3
"9248",115.64,3
"9249",44.73,3
"9250",81.77,3
"9251",72.69,3
"9252",45.45,3
"9253",145.41,3
"9254",188.14,1
"9255",308.89,1
"9256",126.96,3
"9257",63.64,3
"9258",41.96,3
"9259",180.87,1
"9260",150,3
"9261",50.87,3
"9262",45.18,3
"9263",90.91,3
"9264",213.64,1
"9265",54.5,3
"9266",91.78,3
"9267",167.33,3
"9268",49.08,3
"9269",45.45,3
"9270",118.18,3
"9271",671.82,2
"9272",0,3
"9273",198.18,1
"9274",44.69,3
"9275",490.09,1
"9276",90.82,3
"9277",109.09,3
"9278",113.64,3
"9279",44.73,3
"9280",189.96,1
"9281",90.91,3
"9282",0,3
"9283",718.16,2
"9284",345.91,1
"9285",443.57,1
"9286",290.77,1
"9287",272.73,1
"9288",43.83,3
"9289",226.28,1
"9290",281.73,1
"9291",113.21,3
"9292",89.09,3
"9293",145.41,3
"9294",220.81,1
"9295",197.93,1
"9296",228.86,1
"9297",249.01,1
"9298",483.47,1
"9299",109.05,3
"9300",97.73,3
"9301",56.31,3
"9302",58.09,3
"9303",0,3
"9304",109.98,3
"9305",118.18,3
"9306",549.52,2
"9307",104.45,3
"9308",90.82,3
"9309",86.36,3
"9310",20.14,3
"9311",189.23,1
"9312",118.05,3
"9313",108.18,3
"9314",216.55,1
"9315",111.09,3
"9316",54.5,3
"9317",82.29,3
"9318",274.44,1
"9319",90.9,3
"9320",63.37,3
"9321",200,1
"9322",145.45,3
"9323",135.45,3
"9324",118.18,3
"9325",186.18,1
"9326",50.41,3
"9327",21.96,3
"9328",24.72,3
"9329",245.39,1
"9330",161.82,3
"9331",508.93,1
"9332",227.23,1
"9333",285.91,1
"9334",127.18,3
"9335",122.6,3
"9336",11.96,3
"9337",136.32,3
"9338",90.86,3
"9339",122.66,3
"9340",63.59,3
"9341",74.55,3
"9342",307.99,1
"9343",114.42,3
"9344",90.45,3
"9345",36.81,3
"9346",116.29,3
"9347",52.71,3
"9348",76.5,3
"9349",46.36,3
"9350",118.17,3
"9351",216.34,1
"9352",90.86,3
"9353",54.46,3
"9354",71.46,3
"9355",0,3
"9356",76.82,3
"9357",144.55,3
"9358",363.49,1
"9359",199.95,1
"9360",118.14,3
"9361",200,1
"9362",112.35,3
"9363",72.68,3
"9364",80.91,3
"9365",170.96,3
"9366",286.64,1
"9367",325.95,1
"9368",90.82,3
"9369",90.86,3
"9370",60.53,3
"9371",145.45,3
"9372",63.59,3
"9373",54.46,3
"9374",63.62,3
"9375",235.41,1
"9376",79.35,3
"9377",99.95,3
"9378",90.85,3
"9379",27.69,3
"9380",50,3
"9381",59.09,3
"9382",56.82,3
"9383",153.64,3
"9384",145.41,3
"9385",81.77,3
"9386",141.74,3
"9387",90.9,3
"9388",81.77,3
"9389",46.33,3
"9390",118.18,3
"9391",136.36,3
"9392",127.23,3
"9393",68.14,3
"9394",300.96,1
"9395",209.42,1
"9396",213.59,1
"9397",40.19,3
"9398",135.35,3
"9399",54.48,3
"9400",176.72,3
"9401",59.98,3
"9402",65.42,3
"9403",90.86,3
"9404",117.46,3
"9405",44.69,3
"9406",44.27,3
"9407",81.77,3
"9408",154.5,3
"9409",126.36,3
"9410",22.6,3
"9411",121.8,3
"9412",208.17,1
"9413",72.72,3
"9414",134.73,3
"9415",112.65,3
"9416",47.38,3
"9417",104.5,3
"9418",47.26,3
"9419",181.77,1
"9420",81.77,3
"9421",294.53,1
"9422",68.15,3
"9423",63.59,3
"9424",108.97,3
"9425",79.96,3
"9426",245.27,1
"9427",171.94,3
"9428",109.05,3
"9429",100,3
"9430",212.63,1
"9431",208.28,1
"9432",63.5,3
"9433",35.61,3
"9434",35.63,3
"9435",30.91,3
"9436",212,1
"9437",389.98,1
"9438",99.09,3
"9439",58.36,3
"9440",388.17,1
"9441",149.94,3
"9442",44.69,3
"9443",151.97,3
"9444",131.55,3
"9445",80.91,3
"9446",162.68,3
"9447",181.77,1
"9448",181.77,1
"9449",93.09,3
"9450",54.5,3
"9451",373.27,1
"9452",72,3
"9453",154.5,3
"9454",34.68,3
"9455",59,3
"9456",109.09,3
"9457",49.9,3
"9458",127.26,3
"9459",127.26,3
"9460",254.49,1
"9461",7.27,3
"9462",98.18,3
"9463",72.68,3
"9464",194.38,1
"9465",79.06,3
"9466",76.34,3
"9467",154.45,3
"9468",340.81,1
"9469",181.77,1
"9470",136.18,3
"9471",139.59,3
"9472",54.5,3
"9473",90.89,3
"9474",54.5,3
"9475",235.37,1
"9476",63.59,3
"9477",54.5,3
"9478",90.82,3
"9479",104.48,3
"9480",118.54,3
"9481",80.91,3
"9482",152.59,3
"9483",44.46,3
"9484",81.77,3
"9485",131.73,3
"9486",263.54,1
"9487",676.96,2
"9488",318.18,1
"9489",162.41,3
"9490",171.92,3
"9491",99.09,3
"9492",136.36,3
"9493",54.5,3
"9494",299.95,1
"9495",300,1
"9496",272.59,1
"9497",86.32,3
"9498",84.05,3
"9499",185.39,1
"9500",58.15,3
"9501",155.32,3
"9502",37.88,3
"9503",85.6,3
"9504",202.22,1
"9505",127.26,3
"9506",54.5,3
"9507",227.28,1
"9508",58.59,3
"9509",54.45,3
"9510",97.71,3
"9511",90.86,3
"9512",63.59,3
"9513",136.27,3
"9514",124.05,3
"9515",65.87,3
"9516",35.6,3
"9517",0,3
"9518",180.91,1
"9519",66.55,3
"9520",135.91,3
"9521",26.53,3
"9522",149.91,3
"9523",145.36,3
"9524",120.76,3
"9525",71.36,3
"9526",406.69,1
"9527",87.24,3
"9528",0,3
"9529",199.95,1
"9530",54.54,3
"9531",63.63,3
"9532",79.95,3
"9533",135.45,3
"9534",272.73,1
"9535",123.64,3
"9536",119.95,3
"9537",204.45,1
"9538",271.82,1
"9539",55.43,3
"9540",162.92,3
"9541",86.35,3
"9542",61.82,3
"9543",135.64,3
"9544",104.53,3
"9545",103.13,3
"9546",190,1
"9547",63.64,3
"9548",118.18,3
"9549",79.53,3
"9550",126.36,3
"9551",81.81,3
"9552",47.68,3
"9553",136.32,3
"9554",154.45,3
"9555",59.08,3
"9556",92.73,3
"9557",26.54,3
"9558",90.91,3
"9559",199.09,1
"9560",104.5,3
"9561",90.86,3
"9562",108.18,3
"9563",172.73,3
"9564",181.82,1
"9565",84.55,3
"9566",68.18,3
"9567",50.59,3
"9568",0,3
"9569",23.77,3
"9570",98.18,3
"9571",81.77,3
"9572",72.73,3
"9573",44.69,3
"9574",268.19,1
"9575",201.75,1
"9576",159.05,3
"9577",117.24,3
"9578",129.36,3
"9579",54.5,3
"9580",77.27,3
"9581",449.58,1
"9582",26.05,3
"9583",254.55,1
"9584",81.32,3
"9585",50.91,3
"9586",190.63,1
"9587",61.32,3
"9588",58.18,3
"9589",39.27,3
"9590",144.64,3
"9591",84.3,3
"9592",67.73,3
"9593",236.26,1
"9594",84,3
"9595",499.09,1
"9596",98.15,3
"9597",72.68,3
"9598",363.62,1
"9599",90.82,3
"9600",269.09,1
"9601",199.96,1
"9602",265.62,1
"9603",43.83,3
"9604",70.91,3
"9605",127.27,3
"9606",54.51,3
"9607",153.23,3
"9608",87.24,3
"9609",155.34,3
"9610",63.54,3
"9611",254.55,1
"9612",268.36,1
"9613",199.95,1
"9614",71.64,3
"9615",138.07,3
"9616",70.86,3
"9617",104.45,3
"9618",57.25,3
"9619",118.13,3
"9620",80.91,3
"9621",139.97,3
"9622",23.82,3
"9623",72.72,3
"9624",72.68,3
"9625",52.72,3
"9626",156.69,3
"9627",58.18,3
"9628",172.68,3
"9629",54.5,3
"9630",130.18,3
